Date,0
2024-07-02,
2024-07-03,0.0052361364302506205
2024-07-05,0.0038079744419454767
2024-07-08,-0.0012004361246848666
2024-07-09,-8.050013092963406e-05
2024-07-10,0.008043509950595624
2024-07-11,0.0009263595510529321
2024-07-12,0.006295705701416058
2024-07-15,-0.0006775377179562588
2024-07-16,0.0027867314656212713
2024-07-17,-0.0008833815116804912
2024-07-18,-0.007617441600457811
2024-07-19,-0.009286532762013513
2024-07-22,0.0033334842645609307
2024-07-23,-0.0070957848237103395
2024-07-24,-0.010365169429681999
2024-07-25,-0.0002647768712629618
2024-07-26,0.011069147815842376
2024-07-29,-0.00315030564651149
2024-07-30,-0.0036737548670136714
2024-07-31,0.013419624865812312
2024-08-01,-0.013882925184216353
2024-08-02,-0.016196769754325144
2024-08-05,-0.011120057189506712
2024-08-06,0.024701912043025315
2024-08-07,0.00804614152795396
2024-08-08,0.020473322708268783
2024-08-09,0.005458246122962269
2024-08-12,0.004722783466848837
2024-08-13,0.006652681415147472
2024-08-14,-0.010085690700335317
2024-08-15,0.02271717929324241
2024-08-16,0.022652127017998014
2024-08-19,0.019173715768188188
2024-08-20,-0.023362465797587436
2024-08-21,0.0063279712979223395
2024-08-22,-0.032206050492239235
2024-08-23,-0.005096561661433961
2024-08-26,-0.058474774169661604
2024-08-27,0.003788087280763713
2024-08-28,-0.022804172705030223
2024-08-29,0.013146480075135802
2024-08-30,0.009429630445219463
2024-09-03,-0.01755809456038643
2024-09-04,-0.005263853566036699
2024-09-05,-0.002469329554013196
2024-09-06,-0.006163728123503862
2024-09-09,-0.0027847475581544196
2024-09-10,-0.007455016553414493
2024-09-11,0.020928289823505142
2024-09-12,0.010970758432214529
2024-09-13,-0.00024983240500600753
2024-09-16,0.0043453380743431694
2024-09-17,0.004378034381825899
2024-09-18,-0.0031973313330975247
2024-09-19,0.027461236849462174
2024-09-20,-0.014726183894954708
2024-09-23,0.014524977654634461
2024-09-24,0.07016276866427756
2024-09-25,-0.007313924885008348
2024-09-26,0.06371475056769849
2024-09-27,0.020470605716408182
2024-09-30,-0.001803859411676085
2024-10-01,0.024876271611485177
2024-10-02,0.02412262108875345
2024-10-03,-0.013102159384156566
2024-10-04,0.01621706982626752
2024-10-07,-0.007056643263906551
2024-10-08,-0.02722717849544124
2024-10-09,-0.015305935300097419
2024-10-10,-0.0036821711423675975
2024-10-11,0.005253113937788464
2024-10-14,0.0025649916814104237
2024-10-15,-0.028770341394363495
2024-10-16,0.005031610074777074
2024-10-17,-0.009868434198819144
2024-10-18,0.009044430240902127
2024-10-21,-0.007177756355152907
2024-10-22,0.002527169664175757
2024-10-23,-0.013124762677040444
2024-10-24,-0.0002101519974658818
2024-10-25,0.011928513478629688
2024-10-28,0.00028978423769932416
2024-10-29,-0.001433189072971353
2024-10-30,-0.022357581200637147
2024-10-31,-0.017633245105522426
2024-11-01,0.004848217859405295
2024-11-04,0.012073106494935109
2024-11-05,0.0035940601875609286
2024-11-06,-0.002337510326687074
2024-11-07,0.01845994844231815
2024-11-08,-0.04385905147297254
2024-11-11,0.005210800281356503
2024-11-12,-0.007877524811355065
2024-11-13,-0.0075913601446284664
2024-11-14,0.029853737144869403
2024-11-15,0.01044805400571947
2024-11-18,0.016673066902121315
2024-11-19,-0.004508484598487163
2024-11-20,-0.0020564878064345885
2024-11-21,-0.018783020137023574
2024-11-22,0.001973272205474929
2024-11-25,-0.004705638997152263
2024-11-26,-0.004839434801039386
2024-11-27,-0.0032960117645346215
2024-11-29,-0.003149177860710598
2024-12-02,0.011010339554117695
2024-12-03,0.010646115611033367
2024-12-04,-0.006038834617094074
2024-12-05,0.010784971949676586
2024-12-06,-0.009351114449360778
2024-12-09,0.06116285853578294
2024-12-10,-0.018344428794585303
2024-12-11,-0.004107320631627922
2024-12-12,-0.004754062003450033
2024-12-13,-0.016908040586656303
2024-12-16,-0.025252764915540418
2024-12-17,0.01057345144215036
2024-12-18,-0.032412981794358385
2024-12-19,0.0015903759828609263
2024-12-20,0.003866799136915715
2024-12-23,-0.00424562826396988
2024-12-24,-0.0017680251541664943
2024-12-26,-0.002115129017072071
2024-12-27,-0.007679187621898985
2024-12-30,-0.011196008271356212
2024-12-31,0.01189382382293547
2025-01-02,0.0021832513936932687
2025-01-03,-0.010237660879782215
2025-01-06,0.006198563083668592
2025-01-07,0.01485650644638692
2025-01-08,0.0008011362555753796
2025-01-10,-0.018689111516053767
2025-01-13,0.00246378937644894
2025-01-14,0.010488191455392013
2025-01-15,0.024789088182784996
2025-01-16,-0.019565621781166283
2025-01-17,0.02128197864482177
2025-01-21,0.003905969694108661
2025-01-22,-0.005396850870498727
2025-01-23,0.011053686449057708
2025-01-24,0.015086850444922136
2025-01-27,0.0024671815893605744
2025-01-28,0.002733924560803214
2025-01-29,-0.002308739048386247
2025-01-30,0.02215508900117064
2025-01-31,-0.014290936810065744
2025-02-03,0.011422021300770874
2025-02-04,0.002301131634669494
2025-02-05,0.0003911873750662107
2025-02-06,0.00949516323590597
2025-02-07,-0.005985488353893644
2025-02-10,0.012587001804883188
2025-02-11,0.012768236568881859
2025-02-12,0.012879379351766912
2025-02-13,0.027510182273874913
2025-02-14,0.007581522784263241
2025-02-18,0.03672017442164561
2025-02-19,-0.021456048034384858
2025-02-20,0.019462138549019098
2025-02-21,-0.01258190673249525
2025-02-24,-0.014764004522034729
2025-02-25,-0.009168680964115293
2025-02-26,0.00833903223203296
2025-02-27,-0.029073485780789745
2025-02-28,-0.0020115339290596003
2025-03-03,-0.03415694477572829
