,Date,Open,Close,Low,High,Volume
0,2014-12-19,97.2300033569336,96.69000244140625,96.58999633789062,97.36000061035156,2574800
1,2014-12-22,97.0,97.04000091552734,96.58000183105469,97.25,1013700
2,2014-12-23,97.16000366210938,96.66999816894531,96.62000274658203,97.4000015258789,1742800
3,2014-12-24,96.77999877929688,96.5199966430664,96.30000305175781,97.0,657300
4,2014-12-26,96.8499984741211,96.26000213623047,96.0,96.8499984741211,683800
5,2014-12-29,96.0199966430664,95.93000030517578,95.63999938964844,96.52999877929688,782600
6,2014-12-30,95.94000244140625,96.2300033569336,95.7300033569336,96.5,834400
7,2014-12-31,96.3499984741211,94.83000183105469,94.79000091552734,96.6500015258789,997200
8,2015-01-02,95.48999786376953,94.33000183105469,93.5999984741211,96.05000305175781,933900
9,2015-01-05,93.87999725341797,93.41999816894531,93.02999877929688,94.30999755859375,1107600
10,2015-01-06,93.97000122070312,92.86000061035156,92.63999938964844,94.93000030517578,1793200
11,2015-01-07,92.70999908447266,93.91999816894531,92.30000305175781,93.9800033569336,1190100
12,2015-01-08,94.54000091552734,95.30000305175781,94.45999908447266,95.86000061035156,1444100
13,2015-01-09,95.2699966430664,94.77999877929688,94.47000122070312,95.48999786376953,911000
14,2015-01-12,94.66000366210938,93.44000244140625,93.4000015258789,95.2300033569336,967700
15,2015-01-13,94.19999694824219,93.83000183105469,93.2300033569336,95.63999938964844,951300
16,2015-01-14,92.63999938964844,93.69000244140625,92.16000366210938,93.7300033569336,1529500
17,2015-01-15,93.75,93.55000305175781,93.04000091552734,94.56999969482422,1072600
18,2015-01-16,93.7300033569336,95.55999755859375,93.62999725341797,95.62000274658203,1402700
19,2015-01-20,95.91999816894531,94.66999816894531,94.0999984741211,96.16000366210938,948800
20,2015-01-21,94.29000091552734,94.55000305175781,93.3499984741211,95.4000015258789,960000
21,2015-01-22,94.88999938964844,95.69999694824219,94.12999725341797,96.04000091552734,1261200
22,2015-01-23,95.9800033569336,94.41999816894531,94.3499984741211,96.30000305175781,865500
23,2015-01-26,94.23999786376953,94.16999816894531,93.73999786376953,94.5999984741211,755400
24,2015-01-27,93.58999633789062,93.33999633789062,92.81999969482422,94.16999816894531,866900
25,2015-01-28,93.83999633789062,91.08999633789062,91.04000091552734,94.05000305175781,1425200
26,2015-01-29,90.83000183105469,91.18000030517578,90.33999633789062,91.43000030517578,1249500
27,2015-01-30,90.22000122070312,90.05000305175781,89.3499984741211,90.94000244140625,2157300
28,2015-02-02,90.36000061035156,91.8499984741211,89.6500015258789,91.87999725341797,1254500
29,2015-02-03,92.20999908447266,92.7699966430664,91.98999786376953,92.80999755859375,1105100
30,2015-02-04,92.5999984741211,93.12000274658203,92.48999786376953,93.69000244140625,1387100
31,2015-02-05,93.19999694824219,93.72000122070312,92.87999725341797,93.98999786376953,1304400
32,2015-02-06,94.98999786376953,96.41999816894531,94.95999908447266,97.0,2794400
33,2015-02-09,96.18000030517578,96.63999938964844,95.76000213623047,96.95999908447266,1292000
34,2015-02-10,97.0,98.19000244140625,96.95999908447266,98.33999633789062,1673900
35,2015-02-11,98.2699966430664,100.08000183105469,98.01000213623047,100.25,1687100
36,2015-02-12,100.0199966430664,100.73999786376953,99.88999938964844,100.98999786376953,1627300
37,2015-02-13,100.58000183105469,100.55999755859375,100.30000305175781,101.30000305175781,1476300
38,2015-02-17,100.30000305175781,100.70999908447266,100.30000305175781,101.18000030517578,1369700
39,2015-02-18,100.69000244140625,100.55999755859375,99.7699966430664,101.22000122070312,1251900
40,2015-02-19,100.31999969482422,100.27999877929688,99.94999694824219,100.66000366210938,810300
41,2015-02-20,100.0,100.33999633789062,99.2300033569336,100.48999786376953,1264800
42,2015-02-23,99.9800033569336,100.51000213623047,99.41000366210938,100.70999908447266,1300700
43,2015-02-24,100.30000305175781,100.58999633789062,100.0999984741211,100.94999694824219,947000
44,2015-02-25,100.23999786376953,100.44999694824219,100.20999908447266,101.0,968600
45,2015-02-26,100.23999786376953,100.22000122070312,99.44999694824219,100.44999694824219,1255800
46,2015-02-27,100.3499984741211,100.36000061035156,99.6500015258789,107.08000183105469,1295900
47,2015-03-02,100.31999969482422,100.23999786376953,99.77999877929688,100.31999969482422,1169700
48,2015-03-03,99.94999694824219,99.91999816894531,99.41000366210938,100.56999969482422,1040800
49,2015-03-04,99.80999755859375,99.62999725341797,99.12000274658203,99.97000122070312,1109000
50,2015-03-05,99.69000244140625,100.2300033569336,99.33999633789062,100.30000305175781,756900
51,2015-03-06,100.05999755859375,98.79000091552734,98.58000183105469,101.0,889800
52,2015-03-09,98.77999877929688,98.93000030517578,98.05999755859375,99.16000366210938,810000
53,2015-03-10,97.95999908447266,96.0199966430664,96.0,98.41000366210938,1623800
54,2015-03-11,95.95999908447266,96.43000030517578,95.55999755859375,96.66000366210938,729800
55,2015-03-12,97.0999984741211,98.27999877929688,96.55000305175781,98.30999755859375,1016300
