,Date,Open,Close,Low,High,Volume
0,2014-12-19,168.91000366210938,170.1699981689453,167.39999389648438,171.72999572753906,7856300
1,2014-12-22,168.30999755859375,164.52999877929688,163.91000366210938,169.0399932861328,4061500
2,2014-12-23,164.91000366210938,157.52000427246094,154.36000061035156,164.99000549316406,7091700
3,2014-12-24,156.52999877929688,160.6699981689453,156.47000122070312,163.1699981689453,2222800
4,2014-12-26,162.16000366210938,163.4600067138672,161.85000610351562,164.14999389648438,1707500
5,2014-12-29,163.8300018310547,162.85000610351562,161.52000427246094,164.0500030517578,1727600
6,2014-12-30,162.69000244140625,160.6300048828125,160.17999267578125,162.72999572753906,2019800
7,2014-12-31,161.6699981689453,159.2899932861328,159.25999450683594,163.27999877929688,2691900
8,2015-01-02,160.16000366210938,159.88999938964844,158.60000610351562,162.58999633789062,2605400
9,2015-01-05,157.42999267578125,157.99000549316406,154.25999450683594,159.60000610351562,4080300
10,2015-01-06,158.77999877929688,152.89999389648438,152.3300018310547,158.8800048828125,5075800
11,2015-01-07,154.08999633789062,158.24000549316406,153.00999450683594,158.5800018310547,3502400
12,2015-01-08,159.60000610351562,157.6699981689453,155.14999389648438,162.75999450683594,4560200
13,2015-01-09,158.75999450683594,155.72999572753906,154.6300048828125,158.75999450683594,3949100
14,2015-01-12,156.22000122070312,156.22000122070312,154.99000549316406,157.99000549316406,2700700
15,2015-01-13,158.88999938964844,155.13999938964844,153.41000366210938,160.9600067138672,4570400
16,2015-01-14,152.8699951171875,155.16000366210938,152.57000732421875,155.5399932861328,3426400
17,2015-01-15,156.14999389648438,151.9199981689453,151.52999877929688,157.74000549316406,2894000
18,2015-01-16,152.42999267578125,158.42999267578125,152.02999877929688,158.44000244140625,3513200
19,2015-01-20,159.2100067138672,157.60000610351562,154.64999389648438,159.72999572753906,3664400
20,2015-01-21,155.3800048828125,157.3800048828125,155.3800048828125,158.27000427246094,2804900
21,2015-01-22,158.1699981689453,159.57000732421875,154.11000061035156,159.77999877929688,3783100
22,2015-01-23,159.8000030517578,159.80999755859375,158.25,160.00999450683594,2249400
23,2015-01-26,159.6199951171875,159.72999572753906,157.6699981689453,161.47999572753906,3149600
24,2015-01-27,158.52999877929688,158.88999938964844,158.27999877929688,160.74000549316406,2876300
