,Date,Open,Close,Low,High
0,2019-12-17,5.647500038146973,5.707250118255615,5.638000011444092,5.730000019073486
1,2019-12-18,5.742249965667725,5.737750053405762,5.733749866485596,5.798500061035156
2,2019-12-19,5.772500038146973,5.886499881744385,5.767499923706055,5.900000095367432
3,2019-12-20,5.953249931335449,5.984250068664551,5.934000015258789,6.009749889373779
4,2019-12-23,6.013000011444092,5.9704999923706055,5.959750175476074,6.045249938964844
5,2019-12-24,5.954999923706055,5.9654998779296875,5.920499801635742,5.982749938964844
6,2019-12-26,5.968999862670898,5.979750156402588,5.949999809265137,6.007999897003174
7,2019-12-27,5.994999885559082,5.921750068664551,5.895249843597412,6.008500099182129
8,2019-12-30,5.899750232696533,5.808000087738037,5.776500225067139,5.90500020980835
9,2019-12-31,5.772500038146973,5.882500171661377,5.7532501220703125,5.892000198364258
10,2020-01-02,5.96875,5.9977498054504395,5.918000221252441,5.9977498054504395
11,2020-01-03,5.877500057220459,5.901750087738037,5.852499961853027,5.9457502365112305
12,2020-01-06,5.808000087738037,5.926499843597412,5.781750202178955,5.9317498207092285
13,2020-01-07,5.954999923706055,5.9982500076293945,5.909749984741211,6.044250011444092
14,2020-01-08,5.99399995803833,6.009500026702881,5.953750133514404,6.051000118255615
15,2020-01-09,6.096250057220459,6.075500011444092,6.021500110626221,6.148250102996826
16,2020-01-10,6.1832499504089355,6.107999801635742,6.09375,6.213749885559082
17,2020-01-13,6.191500186920166,6.299499988555908,6.168749809265137,6.324749946594238
18,2020-01-14,6.256499767303467,6.182000160217285,6.168749809265137,6.2820000648498535
19,2020-01-15,6.19474983215332,6.139249801635742,6.113249778747559,6.217249870300293
20,2020-01-16,6.192999839782715,6.223249912261963,6.16949987411499,6.229249954223633
21,2020-01-17,6.242499828338623,6.23199987411499,6.1842498779296875,6.25
22,2020-01-21,6.195250034332275,6.198500156402588,6.164249897003174,6.232250213623047
23,2020-01-22,6.24399995803833,6.252749919891357,6.224999904632568,6.339749813079834
24,2020-01-23,6.293000221252441,6.321499824523926,6.203750133514404,6.329999923706055
25,2020-01-24,6.4375,6.26200008392334,6.207499980926514,6.487500190734863
26,2020-01-27,5.955999851226807,6.005000114440918,5.805749893188477,6.056250095367432
27,2020-01-28,6.071249961853027,6.199250221252441,6.017749786376953,6.231750011444092
28,2020-01-29,6.184750080108643,6.138500213623047,6.098499774932861,6.2210001945495605
29,2020-01-30,6.040249824523926,6.145249843597412,5.985000133514404,6.158750057220459
30,2020-01-31,6.099249839782715,5.910749912261963,5.868750095367432,6.111249923706055
31,2020-02-03,5.892499923706055,6.0082502365112305,5.886250019073486,6.027750015258789
32,2020-02-04,6.150750160217285,6.178249835968018,6.100500106811523,6.197500228881836
33,2020-02-05,6.299749851226807,6.269000053405762,6.1852498054504395,6.309999942779541
34,2020-02-06,6.303500175476074,6.356249809265137,6.2220001220703125,6.356249809265137
35,2020-02-07,6.315999984741211,6.289750099182129,6.264249801635742,6.338250160217285
36,2020-02-10,6.3125,6.574250221252441,6.307499885559082,6.574999809265137
37,2020-02-11,6.683000087738037,6.697249889373779,6.6207499504089355,6.8125
38,2020-02-12,6.750249862670898,6.813499927520752,6.711249828338623,6.820000171661377
39,2020-02-13,6.755249977111816,6.769499778747559,6.727749824523926,6.836999893188477
40,2020-02-14,7.18149995803833,7.244750022888184,7.150000095367432,7.3742499351501465
41,2020-02-18,7.140999794006348,7.414249897003174,7.121500015258789,7.432750225067139
42,2020-02-19,7.53725004196167,7.867499828338623,7.53725004196167,7.885250091552734
43,2020-02-20,7.819250106811523,7.71750020980835,7.408750057220459,7.9079999923706055
44,2020-02-21,7.604750156402588,7.351749897003174,7.266499996185303,7.630000114440918
45,2020-02-24,6.754749774932861,6.831999778747559,6.699999809265137,7.046750068664551
46,2020-02-25,6.90749979019165,6.551249980926514,6.448999881744385,6.969749927520752
47,2020-02-26,6.551499843597412,6.691249847412109,6.550000190734863,6.886250019073486
48,2020-02-27,6.372499942779541,6.315000057220459,6.222249984741211,6.675000190734863
49,2020-02-28,6.061500072479248,6.7517499923706055,6.044750213623047,6.811500072479248
50,2020-03-02,6.922500133514404,6.910749912261963,6.525000095367432,6.9397501945495605
51,2020-03-03,6.966750144958496,6.647250175476074,6.561500072479248,7.026750087738037
52,2020-03-04,6.755000114440918,7.112750053405762,6.679999828338623,7.122250080108643
53,2020-03-05,6.912499904632568,6.832250118255615,6.787499904632568,7.079999923706055
54,2020-03-06,6.6519999504089355,6.651000022888184,6.449999809265137,6.709750175476074
55,2020-03-09,5.997499942779541,6.136000156402588,5.954500198364258,6.485000133514404
56,2020-03-10,6.41349983215332,6.5269999504089355,6.149750232696533,6.5269999504089355
57,2020-03-11,6.386499881744385,6.161749839782715,6.0642499923706055,6.414999961853027
58,2020-03-12,5.636499881744385,5.407750129699707,5.394999980926514,5.9029998779296875
59,2020-03-13,5.762499809265137,6.020999908447266,5.490250110626221,6.0254998207092285
60,2020-03-16,5.3102498054504395,4.909999847412109,4.849999904632568,5.652500152587891
61,2020-03-17,5.022749900817871,5.4317498207092285,4.775000095367432,5.521500110626221
62,2020-03-18,5.002500057220459,5.070499897003174,4.517000198364258,5.248499870300293
63,2020-03-19,5.048999786376953,5.324250221252441,4.834750175476074,5.41825008392334
64,2020-03-20,5.474999904632568,5.143750190734863,5.1282501220703125,5.757999897003174
65,2020-03-23,5.142749786376953,5.317249774932861,4.9629998207092285,5.4120001792907715
66,2020-03-24,5.724999904632568,6.229499816894531,5.701250076293945,6.316500186920166
67,2020-03-25,6.34499979019165,6.140500068664551,6.0914998054504395,6.545499801635742
68,2020-03-26,6.348499774932861,6.431000232696533,6.25,6.555500030517578
69,2020-03-27,6.25,6.3182501792907715,6.2170000076293945,6.578000068664551
70,2020-03-30,6.383999824523926,6.639750003814697,6.339749813079834,6.64900016784668
71,2020-03-31,6.679999828338623,6.590000152587891,6.443749904632568,6.885000228881836
72,2020-04-01,6.391250133514404,6.076749801635742,6.0320000648498535,6.538249969482422
73,2020-04-02,6.105999946594238,6.386750221252441,6.057750225067139,6.400000095367432
74,2020-04-03,6.348999977111816,6.097750186920166,5.959750175476074,6.390749931335449
75,2020-04-06,6.38100004196167,6.710000038146973,6.323249816894531,6.747000217437744
76,2020-04-07,6.932499885559082,6.475749969482422,6.432499885559082,6.956250190734863
77,2020-04-08,6.585249900817871,6.673749923706055,6.514999866485596,6.698750019073486
78,2020-04-09,6.800000190734863,6.573750019073486,6.510499954223633,6.822999954223633
79,2020-04-13,6.513750076293945,6.746250152587891,6.425000190734863,6.755000114440918
80,2020-04-14,6.875,7.098750114440918,6.847249984741211,7.132999897003174
81,2020-04-15,6.929999828338623,7.020999908447266,6.884500026702881,7.104249954223633
82,2020-04-16,7.177000045776367,7.367499828338623,7.163750171661377,7.474999904632568
83,2020-04-17,7.449999809265137,7.308000087738037,7.173500061035156,7.471499919891357
84,2020-04-20,7.181000232696533,7.176249980926514,7.131750106811523,7.337500095367432
85,2020-04-21,7.057750225067139,6.737750053405762,6.677750110626221,7.1192498207092285
86,2020-04-22,6.930749893188477,7.153749942779541,6.885000228881836,7.196750164031982
87,2020-04-23,7.196000099182129,7.100249767303467,7.074999809265137,7.328499794006348
88,2020-04-24,7.090000152587891,7.239749908447266,7.014999866485596,7.2417497634887695
89,2020-04-27,7.374750137329102,7.427000045776367,7.349999904632568,7.587500095367432
90,2020-04-28,7.574999809265137,7.283999919891357,7.278500080108643,7.605000019073486
91,2020-04-29,7.419250011444092,7.46150016784668,7.34375,7.514500141143799
92,2020-04-30,7.407249927520752,7.307000160217285,7.293000221252441,7.46150016784668
93,2020-05-01,7.108749866485596,7.069499969482422,7.020999908447266,7.222499847412109
94,2020-05-04,7.021999835968018,7.282249927520752,7.021999835968018,7.296000003814697
95,2020-05-05,7.386750221252441,7.343500137329102,7.282249927520752,7.506750106811523
96,2020-05-06,7.423250198364258,7.44474983215332,7.385250091552734,7.550000190734863
97,2020-05-07,7.584499835968018,7.6217498779296875,7.5329999923706055,7.6852498054504395
98,2020-05-08,7.693749904632568,7.8125,7.659749984741211,7.818749904632568
99,2020-05-11,7.807499885559082,8.065500259399414,7.778749942779541,8.112500190734863
100,2020-05-12,8.123499870300293,7.802499771118164,7.792749881744385,8.172499656677246
101,2020-05-13,7.917500019073486,7.78000020980835,7.594749927520752,8.078499794006348
102,2020-05-14,7.841750144958496,8.030500411987305,7.6875,8.03600025177002
103,2020-05-15,7.889750003814697,8.490750312805176,7.874000072479248,8.500499725341797
104,2020-05-18,8.760499954223633,8.750249862670898,8.680500030517578,8.916500091552734
105,2020-05-19,8.790249824523926,8.805500030517578,8.762749671936035,9.087499618530273
106,2020-05-20,8.991000175476074,8.970000267028809,8.888750076293945,9.043000221252441
107,2020-05-21,9.05150032043457,8.775250434875488,8.737500190734863,9.052499771118164
108,2020-05-22,8.825249671936035,9.026249885559082,8.713250160217285,9.093000411987305
109,2020-05-26,9.156749725341797,8.71774959564209,8.67199993133545,9.181750297546387
110,2020-05-27,8.625,8.525250434875488,7.9967498779296875,8.632749557495117
111,2020-05-28,8.412249565124512,8.487000465393066,8.379249572753906,8.760499954223633
112,2020-05-29,8.554499626159668,8.875499725341797,8.484999656677246,8.875499725341797
113,2020-06-01,8.833250045776367,8.806249618530273,8.689499855041504,8.840749740600586
114,2020-06-02,8.796250343322754,8.825249671936035,8.657999992370605,8.837249755859375
115,2020-06-03,8.822250366210938,8.769499778747559,8.699999809265137,8.866250038146973
116,2020-06-04,8.727999687194824,8.766500473022461,8.677499771118164,8.943249702453613
117,2020-06-05,8.794500350952148,8.920000076293945,8.708000183105469,8.996999740600586
118,2020-06-08,8.877249717712402,8.805000305175781,8.685750007629395,8.889749526977539
119,2020-06-09,8.800000190734863,9.045999526977539,8.751250267028809,9.109749794006348
120,2020-06-10,9.167750358581543,9.36674976348877,9.153499603271484,9.5
121,2020-06-11,9.149999618530273,8.796250343322754,8.78600025177002,9.261249542236328
122,2020-06-12,9.162500381469727,8.932499885559082,8.70324993133545,9.187250137329102
123,2020-06-15,8.815250396728516,9.173749923706055,8.743749618530273,9.182250022888184
124,2020-06-16,9.225000381469727,9.068499565124512,8.838749885559082,9.26675033569336
125,2020-06-17,9.113750457763672,9.236000061035156,9.070249557495117,9.298999786376953
126,2020-06-18,9.22700023651123,9.218000411987305,9.114500045776367,9.282500267028809
127,2020-06-19,9.242500305175781,9.261249542236328,9.227250099182129,9.444999694824219
128,2020-06-22,9.300000190734863,9.526749610900879,9.273249626159668,9.53125
129,2020-06-23,9.550999641418457,9.449999809265137,9.407500267028809,9.642499923706055
130,2020-06-24,9.476249694824219,9.23550033569336,9.144499778747559,9.556500434875488
131,2020-06-25,9.35575008392334,9.489999771118164,9.182250022888184,9.505000114440918
132,2020-06-26,9.5,9.154999732971191,9.125,9.5
133,2020-06-29,9.169750213623047,9.199999809265137,8.899999618530273,9.204500198364258
134,2020-06-30,9.314000129699707,9.497750282287598,9.266500473022461,9.526249885559082
135,2020-07-01,9.520750045776367,9.529999732971191,9.413000106811523,9.575750350952148
136,2020-07-02,9.638999938964844,9.612250328063965,9.57824993133545,9.737500190734863
